Z1-SD	Z1-SD	Z1-SD	Z2-SD	Z2-SD	Z2-SD	Z3-SD	Z3-SD	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z6-ZE	Z6-FMG	Z6-ZE	Z6-FMG	Z6-ZE	Z7-FMG	Z7-ZE	Z7-FMG	Z7-ZE	Z7-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z9-FMG	Z9-ZE	Z9-FMG	Z9-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z3-SD	Z7-FMG	Z10-FMG	Z10-FMG	Z6-FMG
Picea_mature_1414	4.1429797410269	7.93536389938332	7.10473411279558	7.25581183962031	7.1768986201402	7.13886902799705	4.27384104472312	4.87086617644512	3.3429638849743	4.34366161956772	3.46859066298667	4.35203229991712	3.63521032944389	4.42104366475056	2.70607945818173	5.18997462024304	3.52507900114851	4.23569412505454	3.72538827690307	3.42447875333141	4.21014308010361	2.70607945818173	4.17721094400019	3.44482966405397	3.75113127127041	3.51107283216714	4.26634020661864	3.86253107920841	4.36462582523971	4.38351426363987	3.90591026900243	3.87580527726637	4.07597671460544	4.42251808636996	4.97151614544704	4.12215611568954	4.36064907859878	3.84498786074456	2.70607945818173	3.98509326810926	4.03028595948984	3.73085159069643	3.44401217396905	4.00191333163929	3.34016646729342	3.7852900813727	2.70607945818173	3.55188842915859	4.03063551020615	3.64398310682343	4.16852971427962	3.2598715014529	3.88841286503902	2.70607945818173
Picea_mature_2282	2.70607945818173	3.46650203636896	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.77257803992849	2.70607945818173	2.70607945818173	2.70607945818173	3.27804543808425	2.70607945818173	2.70607945818173	3.38306273115215	3.43417337553224	2.70607945818173	3.53547302896386	2.70607945818173	2.70607945818173	2.70607945818173	3.45293739686288	2.70607945818173	3.96066562039786	2.70607945818173	3.33365074754001	4.73459737994293	2.70607945818173	2.70607945818173	3.13324969454609	3.12759871568142	4.97151614544704	6.28284900056441	3.56663894374913	3.99529186461904	2.70607945818173	4.12541616398163	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	4.4640829977103	2.70607945818173	2.70607945818173	2.70607945818173
Picea_mature_2063	2.70607945818173	3.46650203636896	2.70607945818173	2.70607945818173	2.70607945818173	3.65295606668964	2.70607945818173	3.56028808154013	4.08831178778553	3.61409600094836	4.48148845600207	2.70607945818173	4.74814654696017	3.34354761479373	3.82895982469049	2.70607945818173	3.84975260772614	3.18695384496634	2.70607945818173	2.70607945818173	3.99255120296991	2.70607945818173	3.21533228047879	3.7400125337461	3.31811868277855	2.70607945818173	2.70607945818173	2.70607945818173	3.58687037765898	3.87843374856563	3.25494208797154	4.04544434574903	3.44070333946261	3.0046666940946	4.0979958262228	3.9821150057071	3.31902785274343	3.0746559002234	2.70607945818173	3.24240943784973	3.41500237205039	3.27554086003121	2.70607945818173	3.32162310882926	3.07412467566607	2.70607945818173	2.70607945818173	3.02968441959409	2.70607945818173	3.37500990105686	2.70607945818173	2.70607945818173	2.70607945818173	3.41078400049255
Picea_mature_3169	4.47064343995723	3.7697178936071	3.70332354862598	2.70607945818173	2.70607945818173	2.70607945818173	3.25150814171067	3.89767546541279	3.599745109527	3.35335183497777	3.46859066298667	3.47366246293762	3.83478858928404	3.79330021889088	3.82895982469049	4.31173912142831	3.9769945435059	4.17014931164362	2.70607945818173	4.10260291372019	4.47365745648913	4.05372618739531	4.17721094400019	4.76689111158013	4.88210045069386	4.06745240374641	4.35208426518769	4.39029293839331	4.62687310000422	4.19465438751018	3.78511012150338	4.67086276606074	4.58202988432317	4.91421164358584	3.85645051182542	4.35795511069601	3.56663894374913	4.62027835045876	4.54805172325031	4.7538864204546	4.03028595948984	4.62747465608367	4.84646745401869	3.69917610874801	4.16475608688989	5.00104518216492	2.70607945818173	4.96047915527417	4.81558410084711	3.64398310682343	4.4640829977103	4.96123272000975	4.65914099317047	4.77490005670015
Picea_mature_2431	8.29249929268678	8.3911933939869	9.07716842814503	8.17685698439447	8.91095261075389	8.87310338393683	9.12303010180023	9.0107198088846	8.61338335160302	9.58684314649837	9.53620988113184	8.8726290166704	8.90507182202415	9.25555097521179	9.69839297674708	9.58774353384055	8.29572652199999	9.56582831192648	8.61289346884518	9.48511507321852	9.78275311294895	8.57815722506557	9.32708419572255	9.66874907263781	9.31394625107654	8.68722185891833	9.09749221729313	9.43423738153369	9.51602471240515	9.46263925710717	9.82233904724418	10.0490690651132	10.0864018861532	9.10810800883722	9.30838225294824	9.2019925597452	8.83470244895571	9.21557400520734	8.46554974729575	9.4042364381106	9.25885055318833	9.48473608175297	8.82936805718126	9.17743785506499	8.7992717287783	8.81531563311386	8.02274322015548	9.10772844485378	9.08546700886086	9.06334228281934	8.43070357249001	8.69680581794044	10.6843817127754	8.34073524691335
Picea_mature_3140	5.46622715315226	4.81968754140051	5.58031483069044	5.94181943038518	5.97617864652682	5.80708880088573	5.89550339471732	6.00458304434912	5.38399155617836	4.4450368607072	5.17497684888921	4.00680403329307	5.26903033586115	3.79330021889088	4.9745593921868	4.11308204240681	4.73164350926457	3.76256650736362	4.40809139015486	3.92655819851636	3.71522208285997	3.81906663468898	3.42262870028337	4.55326720537297	3.14046649425307	3.27893785683662	3.96066562039786	3.12451348041077	3.51214779277139	2.70607945818173	2.70607945818173	3.9355837261477	3.13324969454609	3.58957057716256	2.70607945818173	2.70607945818173	3.31902785274343	3.99529186461904	2.70607945818173	3.87964259985295	3.28682483919163	4.39076065862119	3.93001917295096	2.70607945818173	3.52043261669603	3.86143450039166	2.70607945818173	4.2524087416251	3.77555687896578	5.23369398203433	2.70607945818173	3.65403014057862	3.19997138328784	3.69324838694982
Picea_mature_264	4.72793980276835	4.91614953954493	5.17812753612179	5.22408862329542	5.42099716535407	5.13527316394809	4.73056763944761	5.33114624995207	4.08831178778553	6.18131451301424	5.57303097283665	7.123653928064	5.51528058399952	7.22906513435746	5.5368637715518	5.27840390927744	4.28601851728408	5.8865738219508	4.92220298123721	5.78727232473832	5.67267463667231	6.16226051110952	5.49075997069531	6.27058293238853	5.63654072062671	6.43584567702008	5.76277094211101	5.26596482207726	5.3825616604588	6.11540043415165	5.34631152087497	5.88607000574629	5.52758358258295	5.69435142516289	5.25461122340841	4.94147817838816	3.75264133360987	5.12752121723228	4.73646232591897	5.20894681653759	4.89935470204371	5.12229685184531	5.44220649233211	5.28135248552806	5.79203485047537	5.52234106045094	2.70607945818173	5.49427991383137	5.80003804205181	5.39335138460611	3.76135299487181	3.65403014057862	4.70552782000999	2.70607945818173
Picea_mature_2617	4.1429797410269	4.60194784045658	4.49273611163327	4.69836063331826	4.46734968562116	3.65295606668964	4.10259302983993	4.02961308397597	4.82534140597551	4.92351002575321	4.48148845600207	5.33498690228891	3.63521032944389	3.95230358162659	4.49808112005597	4.88328436776673	4.5289905732517	4.35646078128849	4.27327816833987	4.89680634027257	4.47365745648913	5.09796541227575	4.01507642160794	5.50264395442989	4.09765014743886	5.16346418634432	4.26634020661864	4.9282355524252	4.51720108947953	4.19465438751018	4.96745591976783	4.50818974784849	4.99481970903445	4.02988778514904	3.85645051182542	3.9821150057071	2.70607945818173	3.84498786074456	5.17794806825649	4.12541616398163	4.89935470204371	4.66983309799763	4.22935174595228	4.54116099163828	4.64455931134272	4.11821641792341	2.70607945818173	4.50561793598272	4.84429197018251	4.01101538461118	3.76135299487181	3.48459651805608	4.13577661888165	2.70607945818173
Picea_mature_719	2.70607945818173	2.70607945818173	3.70332354862598	2.70607945818173	2.70607945818173	4.16701317595106	3.25150814171067	3.74502032486915	3.3429638849743	3.80952130115758	2.70607945818173	2.70607945818173	2.70607945818173	3.34354761479373	3.95414307880086	4.48123766289086	3.70273130626916	3.76256650736362	2.70607945818173	3.42447875333141	5.50344754953474	3.67568379150497	4.25010117372406	3.7400125337461	4.81928577980242	3.27893785683662	4.17364546876789	3.29579670627886	4.70324830483758	4.49443962988707	3.09534682667518	5.56636392892041	3.44070333946261	5.00926967024579	2.70607945818173	4.12215611568954	3.31902785274343	5.18136502565586	4.32548495514595	4.92359370369442	3.41500237205039	4.82644057668067	4.75077761233051	3.20992513305824	3.89604044161569	4.95889237994671	5.83917927880406	4.89496212312191	4.75618341677859	3.64398310682343	3.76135299487181	4.81157466084668	3.68008998424828	3.69324838694982
Picea_mature_2471	8.62706851678823	8.50611650215548	7.23496936591778	9.29832368096479	9.20242130948365	8.26281881427326	6.82869056754062	6.70734490533867	6.19408775163043	6.72994389495971	5.834955140145	6.39936606266978	6.0670166893607	5.88128835315449	6.05412181726732	6.33604496293317	5.57896093477856	6.26468834131572	5.4707018184986	5.74281385849099	5.82358467868962	5.58082537564154	5.8453777538379	6.42631585031464	6.21858693964937	7.25228649419466	7.38589430308375	6.80243116522679	7.49571461916175	7.38840911853409	7.43795833064511	7.42080574539311	7.10637919647604	7.12451399498985	7.16952177159606	7.15082102474257	7.18471849200293	6.83502309288348	7.75879242947355	7.22061422646757	8.41084497660221	6.87106535036237	7.15344992907329	8.44379272600373	7.7669328112165	7.91583512190493	8.3554138247936	7.8991374192754	8.43193662783556	6.54362075875573	6.5932864377588	6.26188785488623	7.65852370179464	5.15703879888555
Picea_mature_2009	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.65295606668964	4.00568315226582	3.56028808154013	3.599745109527	2.70607945818173	3.77257803992849	2.70607945818173	3.36864917385467	2.70607945818173	3.68440133247157	2.70607945818173	2.70607945818173	2.70607945818173	3.94242065599482	2.70607945818173	3.2965293929082	3.81906663468898	2.70607945818173	4.14001756971073	3.14046649425307	3.95600116944347	2.70607945818173	4.39029293839331	3.21982016264934	3.67173096063712	4.36013022613928	3.49747305004301	4.75678250156512	3.30011501615007	3.52999378644099	3.35949917100716	3.75264133360987	4.12634691740364	4.04974326730292	3.36109545442389	4.89935470204371	4.09433050324049	3.98619309903974	4.30288707422098	3.52043261669603	3.44826216358027	2.70607945818173	4.06841594039643	3.52224013692669	3.521797912902	2.70607945818173	4.21267598826554	4.8353735442276	2.70607945818173
Picea_mature_1578	6.00179316223241	6.08922500482621	6.52462670741262	5.07089087375198	5.75607236349587	6.64419895105179	6.49143064972088	6.69092925962661	6.29323425058018	6.6551317243789	6.62117834704727	5.85053283913859	6.48565646590081	6.82880801621313	6.64262042765039	7.10933482292403	6.3513922153465	6.96187631153468	6.35990845023187	6.88758022960196	7.57110781317332	6.96479259892921	6.66331809055703	5.97932922742408	6.84805490607571	5.16346418634432	6.90532912915278	6.3509871413116	7.04780401694493	7.45862698278788	6.51488957253199	7.90006042733435	7.01912079385323	7.24702958784438	6.01962230645784	7.21846729984852	6.64260007248932	7.49730715193971	6.00178820272705	7.50087492237408	5.75652117192375	7.14811583318017	7.02926520998906	5.39891258697229	6.43342068826186	6.8537942185547	2.70607945818173	6.95971761167252	7.01201682430555	6.73060476960603	7.31084037750555	8.16689315781879	6.56162589790225	7.38238360381384
Picea_mature_1136	4.0944568717937	3.99515717753283	4.09086537409003	3.45919517499727	2.70607945818173	2.70607945818173	3.77857768059287	3.89767546541279	3.599745109527	4.53853572386536	2.70607945818173	4.35203229991712	2.70607945818173	4.32080386002565	3.68440133247157	4.88328436776673	3.52507900114851	4.23569412505454	2.70607945818173	4.25381995962596	4.21014308010361	3.27282486120281	4.9732687702261	3.44482966405397	4.85107179801399	2.70607945818173	3.28117893229376	3.99103183641808	4.45846748906575	4.12398775085123	3.90591026900243	4.67086276606074	3.81304373820759	4.44313779726954	3.85645051182542	4.46003534119968	3.56663894374913	4.84279200295918	3.67272375852423	4.55821180032726	3.41500237205039	4.60574756098935	4.56793600188898	3.81122708391684	4.38039590121262	4.80774276333464	2.70607945818173	4.59368144075035	4.32489384970542	3.64398310682343	3.76135299487181	3.48459651805608	3.19997138328784	4.07733840831765
Picea_mature_3070	3.49635899246649	2.70607945818173	2.70607945818173	3.98325947771659	2.70607945818173	3.85600557132772	3.25150814171067	3.89767546541279	2.70607945818173	3.61409600094836	3.46859066298667	3.77952136784673	2.70607945818173	3.79330021889088	2.70607945818173	3.99836336708908	2.70607945818173	3.53153366261342	2.70607945818173	3.42447875333141	3.53547302896386	3.27282486120281	2.70607945818173	2.70607945818173	3.45293739686288	3.27893785683662	3.28117893229376	3.99103183641808	3.77690468199475	3.19561693153289	4.11085013383742	3.99198282773772	4.28635710816125	3.72119273751005	3.52999378644099	3.35949917100716	3.90630453165619	3.59713050809454	3.67272375852423	3.69573063830665	3.84557666664035	3.36224370395126	3.58411025637578	3.81122708391684	3.84341799301199	3.56003836429632	2.70607945818173	3.80283029957883	3.11822045598147	3.64398310682343	2.70607945818173	5.36524498809979	4.20693925426526	3.90411344924015
Picea_mature_1846	15.0803376863199	14.6670248535818	13.9421716118003	12.8296886827475	11.8232985334572	11.6399880971007	15.0042564520357	15.3102883032161	16.1635733808874	16.1194107271104	15.058007762938	15.3320504279612	15.1048959515613	15.6280475137866	16.5012533406259	15.4128726776437	16.4418877542469	15.8573891489048	15.7670439836916	15.6838283603663	16.570030628402	16.8008819149809	15.7996674944593	16.5546288665924	15.8396342213325	16.0718940394965	15.7342951226289	15.9724699575491	15.802709096833	15.7586698901435	16.1440170941549	16.0010112759637	16.3516987164054	15.2339193602806	15.3365587038214	15.0467869745099	16.22128171781	15.5483175319582	16.7028476409221	15.5586669431061	17.442992436154	16.4691917824548	15.659357858014	16.40892706429	16.1149639207892	16.1071181989206	16.1091000668172	16.3699033229496	16.5185936943941	14.1766089396594	16.2857768948269	15.9507641182153	16.5661500319988	16.5846864835045
Picea_mature_2288	3.87420422011492	5.87545936350126	5.03741331037244	5.60149746935842	5.75607236349587	5.68802122513495	4.27384104472312	5.04248176423733	4.82534140597551	4.78307619439462	4.60661947013189	5.02438876394027	3.99917421929624	4.21110524292016	4.25847397209536	3.86920690606327	4.28601851728408	4.17014931164362	4.40809139015486	4.25381995962596	4.87445554683855	6.24281093931328	4.71229036604574	4.6645915281162	4.49070818977983	5.43769275565373	4.98505712165219	5.00813112440623	4.65284819626965	4.64397716276842	5.11969873121232	4.57583231738352	5.58168959101076	4.46341043621564	5.16670062900257	4.72338905817175	4.15689734925522	4.47723237805706	5.85617093053754	4.46392426913945	5.57053446297543	4.78904172881228	4.58423134256058	5.61970118408584	4.84015931793085	4.41650486171932	2.70607945818173	4.75315501216473	4.69389963431031	4.95215395842104	2.70607945818173	2.70607945818173	3.79016988975719	3.90411344924015
Picea_mature_1991	6.54530389566333	4.91614953954493	4.24101407539392	4.80194271991517	4.46734968562116	4.29429095489053	5.22482397293027	4.87086617644512	5.07732411980494	5.5080393893105	5.09567033445064	5.69894149550704	5.1565998141565	5.18930362113337	4.92376531573917	5.51383321310856	5.28386236075408	6.08821464861456	5.28998690052264	6.16837240404922	4.54998514786358	5.98597702715544	4.75960359742805	4.4309004606484	4.91241003152535	6.24945844813521	6.39220793169708	5.71684819861577	4.90835147752059	5.81484929339542	5.57058218709582	5.74222803235965	6.73586426914779	6.11058148397331	6.61322180448396	5.6533582958086	5.72521712239926	5.31529385381668	5.60481507028716	5.38121149760171	4.92628218936357	5.16579947871625	4.75077761233051	4.39789120667166	5.28004454428707	4.8549515597102	7.20543276240316	4.41071142407518	4.66157588305763	5.91141185084601	6.97563739612027	6.92741578954155	4.61098400591048	6.15410711343994
Picea_mature_93	4.50588172787431	7.29911980265717	7.75226199886332	6.92883928527228	6.96416551254811	6.33962451412042	4.61641014011352	4.98771465192694	5.33743960438442	7.15294005333618	5.834955140145	8.33571670988963	5.46942827113333	7.4484765880658	4.06544998187525	5.97108194182462	3.9769945435059	6.80973211483593	4.92220298123721	7.28985945260364	6.52969810430855	6.33747626145547	6.3048359205674	4.86164530479879	6.38323133418686	6.22940346702286	7.2021752068826	6.37051834151326	6.77698890136941	7.09957164900609	6.15466122963179	6.68274110956936	6.32090319435503	6.67010604152679	6.44145456924943	7.15082102474257	4.45055171661655	6.30171443308432	6.25454152036845	6.65337102108991	5.65106185587228	6.58029148268249	6.58659382650872	6.20119662220354	6.80941583714735	6.596355322621	2.70607945818173	6.65803365194063	7.15487942139179	5.39335138460611	4.16852971427962	2.70607945818173	4.61098400591048	4.22625039355064
Picea_mature_3354	4.50588172787431	6.12835732116704	6.73781837242907	7.27291158855512	7.38134230604196	7.39796727768198	4.97823893528066	5.14570906206201	3.599745109527	6.30922979838758	3.46859066298667	5.40269698577487	3.83478858928404	5.71093378388344	4.16617311972041	6.39514838072032	3.70273130626916	6.20826644474348	3.94242065599482	6.09993172215661	7.08497315806721	3.27282486120281	6.55352906163619	3.44482966405397	6.40381286171435	3.27893785683662	4.43199262187806	3.53445730947887	5.32195180861149	3.87843374856563	3.09534682667518	4.3604442326631	4.07597671460544	4.57844159077068	4.0979958262228	3.35949917100716	4.03908030143513	3.52158393589551	4.73646232591897	3.62478704700567	3.97240617225879	4.02416295631225	3.90070325287293	3.32162310882926	3.72837132892101	3.50629989360325	2.70607945818173	3.34930617530491	3.28698657827293	4.59340685663968	2.70607945818173	3.65403014057862	3.68008998424828	4.07733840831765
Picea_mature_425	3.74222762980603	3.46650203636896	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.25150814171067	4.25250032454011	3.599745109527	3.61409600094836	3.46859066298667	3.77952136784673	3.99917421929624	2.70607945818173	3.68440133247157	2.70607945818173	2.70607945818173	3.76256650736362	3.43417337553224	3.42447875333141	3.71522208285997	3.94326589313116	3.82264773241601	4.14001756971073	3.45293739686288	2.70607945818173	3.51418281258139	4.5103996366024	3.4288800497923	3.67173096063712	4.11085013383742	3.87580527726637	4.13244398714333	3.79896600499135	2.70607945818173	3.35949917100716	5.00223916644415	4.04080673893159	4.73646232591897	3.54702713476674	4.23475288719007	3.43815332831387	3.83928462340461	4.56790368369487	3.72837132892101	3.56003836429632	2.70607945818173	3.75814056944154	3.69931880428187	3.75030727279228	5.07406348799871	5.46627518298801	3.97762705452985	4.68294517367466
Picea_mature_679	4.63754214235308	2.70607945818173	3.70332354862598	3.45919517499727	3.5322419249103	4.60979935051921	4.49077771730111	4.43869797388612	4.75395756796045	3.35335183497777	5.09567033445064	2.70607945818173	4.6656297634703	2.70607945818173	4.56840644277907	4.62993282434984	4.37264239729191	4.78692042696856	4.12044560884241	4.71686037606278	4.39220214964551	2.70607945818173	4.38329616638293	3.44482966405397	4.31080118300564	2.70607945818173	3.96066562039786	3.29579670627886	4.84352440129569	4.54631870097781	3.37631387973683	4.63997863362127	3.44070333946261	3.90461950593117	2.70607945818173	4.55416097112543	3.90630453165619	5.33114624995207	2.70607945818173	4.32551586694733	3.52201578598173	4.69049125597081	3.73889106465175	2.70607945818173	3.94597307190747	4.69036326052566	2.70607945818173	4.36028374875459	3.61565224385373	4.08477638049651	3.76135299487181	4.12268775030451	4.05965302499895	3.69324838694982
Picea_mature_1538	7.32043111159569	6.30930575869295	5.42211112505137	5.29464263377509	5.07812163488975	4.60979935051921	4.55518953797198	4.6731922778001	3.3429638849743	4.53853572386536	3.46859066298667	3.47366246293762	3.36864917385467	3.95230358162659	4.16617311972041	3.86920690606327	3.52507900114851	4.10047769406023	2.70607945818173	4.10260291372019	4.54998514786358	2.70607945818173	4.50300975714678	2.70607945818173	4.40414703223435	2.70607945818173	4.0724788019644	3.42588226189305	5.02914454519681	5.11172277858846	3.25494208797154	4.67086276606074	3.30802285103858	4.54128161404494	4.29487940089071	4.46003534119968	3.31902785274343	4.74863770985823	2.70607945818173	4.90066084616842	3.28682483919163	5.23532963193721	5.17182664754648	3.32162310882926	4.64455931134272	4.75874620460898	2.70607945818173	5.12556078273147	4.66157588305763	4.33837500567762	4.4640829977103	2.70607945818173	3.19997138328784	3.69324838694982
Picea_mature_1590	8.13906630115079	4.81968754140051	4.60127319004035	4.58557711579728	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.34354761479373	3.50983428461763	2.70607945818173	2.70607945818173	4.23569412505454	3.72538827690307	4.25381995962596	5.22515366614968	2.70607945818173	5.22418641796484	2.70607945818173	4.9993639896601	3.27893785683662	4.43199262187806	3.29579670627886	5.29060987222896	4.93662824480797	3.37631387973683	5.01667176416367	3.44070333946261	4.96936451471633	2.70607945818173	4.35795511069601	4.26330886445207	4.97237755590162	2.70607945818173	5.19045796219879	3.84557666664035	4.71081861328698	4.25095610210708	3.06325262229538	4.77025775225757	4.20044247955903	2.70607945818173	4.43514699116847	4.62840292993629	2.70607945818173	2.70607945818173	2.70607945818173	3.55347473625119	2.70607945818173
Picea_mature_135	6.24269639031621	5.87545936350126	6.92334122712328	6.56153579903606	6.25293235309417	6.17359433958844	9.30197076262285	9.49099679670037	8.25272452189266	4.23267291728031	7.99675432662455	5.64452939594713	7.60676414421986	6.34261687351612	8.44533861771703	5.65109988883845	8.72940967369651	5.41912762062494	8.8276062460823	6.16837240404922	9.71587107063453	9.63176926473279	8.61048845495607	8.363890825657	8.59719717722825	9.53056462326122	9.12490641210933	8.23319665508661	8.39289076772782	6.98299512749599	6.66579097959589	6.50941903087326	7.19433774176865	5.56983074651959	6.28739970088924	5.6533582958086	7.77163139409291	6.96965604793421	8.56159260978954	6.64018049836693	8.01896409861787	7.34103450963875	6.23453803045407	7.27694202160489	6.77031029179617	6.40821146829708	2.70607945818173	5.51566997574855	5.84164488245514	8.13282223267234	6.5932864377588	5.13760070571135	5.12937198197789	7.67955422794115
Picea_mature_2624	5.77965954790484	9.77122555935005	9.8011325593265	11.9957297773662	11.3278292427032	11.7125412117764	9.01661444732312	8.77116615297752	7.76199713519342	6.91755577433732	8.35030896934768	6.29831479659792	8.64723774016822	6.19633462145184	7.55798746647466	6.33604496293317	6.47986436362322	5.67233681943175	7.05811001451297	6.23366361225049	6.45837092017189	4.85395122979009	6.55352906163619	6.71877366374926	6.34115442925987	4.7611470992799	5.81831282706937	5.50072944327947	5.6388683988017	5.57933796219146	4.99030010323235	5.21212335472692	5.28708734119771	5.7715958279191	5.16670062900257	5.76764736920287	6.15060577755114	5.58909644718651	5.17794806825649	5.28048270720591	4.66109545974501	4.78904172881228	5.10847946625699	5.08345065624862	4.88475395348038	5.48411511020448	2.70607945818173	5.08252352324567	5.14735017191496	9.2270339453212	5.07406348799871	5.97706427936665	6.07142236307611	6.18618762287343
Picea_mature_1044	2.70607945818173	6.99710428220529	6.00660330907545	10.1114135999706	9.48960032989698	10.392736651356	7.49086120226659	7.45386059403481	5.01868284949084	6.76593325165737	3.77257803992849	4.35203229991712	5.03393756404647	5.91301455125272	5.36147755340914	2.70607945818173	5.01127029237233	2.70607945818173	4.92220298123721	3.7120735049227	2.70607945818173	2.70607945818173	2.70607945818173	3.44482966405397	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.52999378644099	2.70607945818173	3.56663894374913	2.70607945818173	2.70607945818173	2.70607945818173	3.52201578598173	2.70607945818173	3.19215104811287	3.20992513305824	3.22518177461417	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	7.08281410227538	2.70607945818173	3.65403014057862	2.70607945818173	4.35776534002456
Picea_mature_1339	3.66818909379324	4.4770567154104	5.03741331037244	4.98718603969746	5.07812163488975	5.72884567426325	4.8847338653158	4.80828285251348	7.48819421700868	4.78307619439462	9.07938939551948	5.64452939594713	8.06511643303312	5.38595210742488	8.11293132378452	4.48123766289086	7.41349210585654	4.97514622197064	8.09974740941803	5.78727232473832	8.85817580775026	9.09125602884277	6.79771465055657	8.79732093260163	6.41399325903944	7.82378290172408	7.09514032890376	7.71557433191516	6.67993226354106	5.50754326696307	7.49648588833192	6.43542822761567	6.94663416498647	5.03522222242085	7.21278315495064	5.48475087137881	5.30282956751702	4.47723237805706	5.93085857403264	4.80468016502524	5.82726594212265	3.68021976744684	3.8070217883157	5.65526414309566	3.84341799301199	3.44826216358027	2.70607945818173	3.80283029957883	3.77555687896578	5.58094330963766	6.69886061397977	5.64857519783762	5.62219401029486	7.66832304357135
Picea_mature_993	4.91699415801916	4.60194784045658	4.70111705198292	5.42568527518177	5.5648550958942	6.20264811452154	5.02262197495603	6.77118767654526	5.59574027777674	5.55061222235051	3.99855572288976	4.19275833461731	5.972647924292	4.21110524292016	7.66539196451033	5.91806152771678	5.54534183037257	4.93960092283873	5.35290605671802	3.92655819851636	4.21014308010361	3.50258749421414	3.92352862968846	3.95983118751131	4.20928108718252	3.27893785683662	3.51418281258139	3.53445730947887	3.65508395184195	3.87843374856563	3.09534682667518	4.63997863362127	2.70607945818173	3.90461950593117	2.70607945818173	4.35795511069601	2.70607945818173	3.66608518645785	2.70607945818173	3.93376127643821	3.84557666664035	4.02416295631225	3.66507360200256	3.06325262229538	3.59587874266004	4.17370786840912	2.70607945818173	3.66138220941848	3.41519853588074	4.84328116269033	3.76135299487181	3.2598715014529	3.79016988975719	4.47603529976734
Picea_mature_2800	3.49635899246649	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.25150814171067	4.02961308397597	3.599745109527	3.35335183497777	3.77257803992849	2.70607945818173	4.14082561117176	2.70607945818173	3.82895982469049	3.29933334722719	3.9769945435059	3.85854850755395	2.70607945818173	3.7120735049227	3.53547302896386	2.70607945818173	3.42262870028337	3.44482966405397	3.45293739686288	2.70607945818173	3.83489356655451	3.53445730947887	3.65508395184195	3.54613870124616	3.47774627535609	3.10547948070987	3.88559130195832	3.90461950593117	2.70607945818173	3.62258364833195	3.75264133360987	3.78920116087295	2.70607945818173	3.46032086997927	2.70607945818173	3.43815332831387	3.33165493743686	2.70607945818173	2.70607945818173	3.31426016514109	2.70607945818173	3.34930617530491	2.70607945818173	3.18118341871098	5.36514151763828	3.48459651805608	3.79016988975719	5.22189648949574
Picea_mature_3867	3.93390974396451	4.33781253418217	4.70111705198292	4.80194271991517	4.46734968562116	4.40890930518713	4.35066432035867	3.89767546541279	5.01868284949084	4.4450368607072	5.57303097283665	4.83702203919601	5.09667040563678	5.63653227028792	4.7583590536695	4.11308204240681	5.90353034549479	4.10047769406023	7.4988717219731	4.25381995962596	3.99255120296991	4.85395122979009	4.66315229188304	5.66343375482709	4.15488004281878	5.20618443620317	4.64429885469622	5.60465886814097	4.65284819626965	5.00945395371013	4.82137561395073	3.87580527726637	5.04816396732588	4.35843142992796	5.68893205891344	5.29267472546358	5.00223916644415	4.50720260034644	5.40788228168846	5.05341060806039	4.69341330385377	4.25218016510504	3.95849649715568	4.74063289508601	4.16475608688989	3.70221190817269	6.67975280657897	4.16424139603581	3.52224013692669	4.98653099649792	5.60508440289808	5.05232730388571	5.06174401733364	5.45427065564298
