S2_S1	S3_S2	S4_S3	S5_S4	S6_S5	S7_S6	S8_S7
Picea_mature_823	-2.94753569703896	1.5422388215558	-1.04942031279222	0.609503964072498	4.08111459957569	0.846947581049531	-2.77273364173856
Picea_mature_2327	0.39136651714131	-0.489751289057423	3.10552886765086	-1.71297517557258	1.81216609970878	0.0442073081032204	1.44097093448719
Picea_mature_3922	-0.250317679885628	2.93495167626724	-0.563722086864902	-1.73124459370323	-0.909279353907101	3.1919832966223	1.30331036055819
Picea_mature_2187	0	3.32036336654653	-0.178745156848227	-0.369854989913121	-0.129428283183037	-1.72514703951486	-2.87772380428627
Picea_mature_2776	-0.591355612808377	0.20084264128966	-0.670367308510757	-0.817611450731333	2.95412863192317	0.0224326366527371	-2.92908277266225
Picea_mature_930	-0.954331936642912	4.02933324716167	2.05650048119625	-0.0769480347835667	-1.22085636104177	-0.861893767093024	2.15382463676675
Picea_mature_2123	-0.747114915000623	0.995545416297865	0.033998662461871	-0.381013077089718	1.26719116533579	-0.234348306370972	0.954528770855448
Picea_mature_1580	0	1.04421850714652	-3.48862554958816	1.33392479889834	3.46587571266091	4.90282662171748	-2.79308345796288
Picea_mature_195	-1.71490233549209	0	2.785788546134	1.14189813418817	-0.526009791823768	1.59845850176148	1.40142939053198
Picea_mature_4031	-0.763287635544449	-1.56620313866873	0.503187490573785	-0.442086943121844	0.16684711259054	2.19240358833449	0.87834305605514
Picea_mature_1657	-0.647342688729571	0.25421100097706	0.114802055282763	0.442141569452318	0.0270450819285685	0.807488539673217	-0.745123996396076
Picea_mature_1098	0.102669610431989	0.451427103784907	-0.388016875205926	-1.28344965915976	-0.278156312922734	1.95642836748293	0.81995634174011
Picea_mature_3849	0	3.95081885569987	0.796707347634705	0.545345497637875	-0.133988793455872	-1.11215388645166	-2.432769695277
Picea_mature_2736	0.797786803050643	-1.19723292734878	-1.28107803853656	-2.74684031736974	2.09264288399053	-1.25327111974613	6.37558712262904
Picea_mature_2820	-0.233937575660289	0.000503465523348894	-0.185366118029632	-0.332906580124871	0.275715853044725	0.00610771673210527	1.55076636074947
Picea_mature_1227	0	3.27345687645578	1.05761879612419	1.63689400853183	-3.80560128043487	-3.76270939122563	-1.85366400687055
Picea_mature_1536	-0.0119545455219482	-1.57320191805191	-0.133881942763011	1.83000860112939	1.06813370297372	0.310660209414601	-2.97815211843246
Picea_mature_1937	-0.0178394772210487	5.51649146607965	1.02823498483343	-0.620832803645113	-1.7560758296193	-1.80034273524001	2.35234758526962
Picea_mature_2763	1.38034649593482	2.88094399226177	-0.774642455183999	-2.4812223008562	0.749338143574384	-0.447048058047235	3.06145896199148
Picea_mature_1405	-0.243257088798241	-0.461562031858261	0.353176680163981	-0.00148415415160325	0.0881176330424846	-0.287034338430189	0.805467145721468
Picea_mature_3928	0.185722308525715	-0.309257111792315	-1.3474487964722	2.18320354453506	-1.27760427896203	3.85961839053159	-3.43034896647899
Picea_mature_3602	-0.466938790516706	1.50233117454075	0.866698611462424	-0.737195074282514	0.764352860492775	-1.17642060517134	-0.32121472161621
Picea_mature_2320	0.606183920611653	-0.188083964162721	-1.21632081584125	1.94576573897739	3.18958154993685	-7.50536003843036	1.85608757864395
Picea_mature_2879	-1.36491945406822	1.38724016270879	-0.127975222697314	1.11796782462058	0.0239875694247169	0.16169462194245	-1.88447716093376
Picea_mature_1135	-0.699252959240682	2.75100018935154	-0.402570778220011	-2.54572035760232	0.138921829316318	-0.261658736542495	1.68241848722501
Picea_mature_3284	-0.228349427124896	-2.63786106149228	-4.17409141486072	-4.55290007621083	4.47343364960883	-2.75913577912258	4.59340317306693
Picea_mature_3425	0	0	0.513858048671613	0.98785729501138	2.77330295188983	0.927268783308414	-6.74541455220527
Picea_mature_2738	0.348589363137233	-1.83792378953013	-0.324499942192987	-0.171468303280035	-1.29020932199758	1.33129567162776	-2.0653867841114
Picea_mature_1508	1.21212949455035	2.7438627039163	-0.782957425744431	-1.31030385452009	-1.19865957144583	3.83308021463158	2.10176451705316
Picea_mature_2096	0.731082416361634	-0.954738845147047	-0.158970926452945	0.936478711831753	1.48286827578857	-2.02840372594234	0.126239600749213
Picea_mature_2420	-1.13567951018324	-1.2584359270112	-2.63504584134514	2.58117066164355	4.93049970015789	-7.33016999105195	0
Picea_mature_3400	-1.3275599426701	2.59685842626136	-0.339129655011226	-0.148179208948293	-1.54355193698825	4.29480850173772	2.05669732989426
Picea_mature_2019	-0.644504354350743	-2.20215985097113	3.09096084850201	-1.61250942335008	1.54400943322655	0.442946503016694	-0.525512804761277
Picea_mature_3837	2.20099427091157	-2.5897521894585	-1.80670485967621	2.28944194207669	3.00727784004882	-5.47072620868737	-1.52775651790094
Picea_mature_3320	0	1.28138956802482	-0.694669075942517	0.945510001668647	-1.78128806578817	2.65735357365465	0.716799018756669
Picea_mature_2193	1.07046576472771	-0.513919513602366	-1.39173081151646	-0.576572815726722	1.12597322223163	1.25455730561941	-1.02728870036262
Picea_mature_3921	0.107718857201881	-1.41482897166593	-0.825569113907174	0.180459495061777	-1.07293161205151	2.88707712835344	-0.0776155204246091
Picea_mature_3823	0.490390040442276	-4.13067568663878	-2.81228734960806	3.91678707076152	1.68736778195925	-1.7647655871622	-1.20867179866906
Picea_mature_1858	-0.317847052377739	0.301022376405006	0.900113630348491	1.18020585695913	-0.434493269114588	0.536740829144993	-1.58429209966754
Picea_mature_2709	0	0	-3.14174003752241	0.230056292168536	-0.716745487984695	1.94724225637254	3.94669821483894
Picea_mature_1078	-0.78646339344927	1.32123247860998	-1.64487356548968	-0.456882414561507	-1.05338297718969	1.09301826619255	1.87651474264798
Picea_mature_1279	-0.383457779738736	0.580786533912394	-5.4687316345453	0	4.83849466404862	4.93661921711292	-1.68894891988565
Picea_mature_3786	0.526294490118787	0.0190765698892438	-2.46807826509044	2.46063890423417	3.4114214125474	3.17254141013032	-1.76201896143003
Picea_mature_421	1.9034120519055	-3.41672440346373	-0.908480768752773	2.69987448953694	3.25347948171582	-6.43513212265779	-2.6318446315647
Picea_mature_3582	-0.309928018530635	-0.968022427941836	-1.34461452466757	1.26836951109961	1.23079252740137	1.12679526703265	-0.334484657046948
Picea_mature_2764	0.981384522764184	-2.68392359443687	-2.53256740402372	2.96697907542312	1.72698631205459	-4.31772518253808	-1.40553763258405
Picea_mature_1058	-0.489771500113476	-1.74847491470129	-1.61858390150133	-1.05952166384807	0.518980814736282	2.98739241884889	0.711075502569636
Picea_mature_3119	0	0	0	0	3.77960143529938	3.76279170388752	0.267252033539028
Picea_mature_252	0	0	0	0	0	0	6.6123993548369
Picea_mature_2170	0.685975588574719	-1.10473748145975	-0.851737875432533	-1.15360476118546	4.86716717675659	-5.60724983520989	2.38905963141585
Picea_mature_3019	0.448732732458723	0.646063411741281	-2.846040069873	0.931992411496686	0.31743292618839	2.73955853860038	-1.13913159165189
Picea_mature_702	0.1706020742153	1.97892108941042	-0.658860455456253	-1.02367247509893	0.136307492664151	0.279861211276222	0.440225798737354
Picea_mature_152	0.798087324218937	-3.07411053350225	1.44646810068779	1.27567325615397	1.55080530793477	-2.33776758859911	1.6410383871275
Picea_mature_3732	-0.143114502705113	0.305146798308849	-0.659856946067318	-0.742819805017052	2.89549847554757	-1.68210862475846	1.74517658077162
Picea_mature_101	1.98622685213388	-3.16121534607971	-1.56831435105616	2.55319971514475	3.46432275468939	-6.12663902688139	-1.77732577141182
Picea_mature_3652	-0.229326926535996	0.418473458531966	0.191911283955063	-2.66443461440375	0.702580081400493	-3.55144464814321	5.68624747052578
Picea_mature_2217	-1.69547412455435	1.04770953463203	-2.74632072425379	-1.61407769741536	1.4525196692841	4.52988950014329	3.61930539345396
Picea_mature_3949	-0.174235141421657	-2.73303544560614	-4.14123039926876	0.941098490785833	0.424509642508334	-4.06404855483889	2.70051968414053
Picea_mature_4001	0	0	-4.43096411423262	-1.4197137118754	3.2706754697375	1.87101298352095	0.323225128140464
Picea_mature_2332	-0.438144088091997	-1.23485734241836	-0.456467926603772	1.59820336818743	-0.698926201621574	2.00762987661852	-3.64569566869381
Picea_mature_1617	0.74893469784325	0.271772816718329	-1.42632208666446	-1.70501654257064	1.38212414399671	-1.21350314089101	3.55542208208304
Picea_mature_1330	1.27279774925556	-1.80452651955721	-1.22004483521239	-0.128247496203169	0.338710634245488	-0.265274449242236	0.586473368412402
Picea_mature_1303	1.03534186307015	0.601994639216817	-0.022762260112761	-0.448850090307539	-0.495902248991645	2.0390985042178	-1.98807806462676
Picea_mature_424	0.52629445955226	0.452810370171575	2.7047293435355	-0.781070617428958	-2.28134117849646	4.67257330776551	-3.29009330711415
Picea_mature_1658	0.758185864619792	-1.05864722608395	0.121158793446394	0.39197721595937	-0.0545942689510921	-0.0109666476143265	1.36168056338931
Picea_mature_2867	-0.0802495256396147	0.605268897329591	0.0335656209494354	-1.55657788746297	0.34472790857557	-0.83919231470875	2.05401254727451
Picea_mature_1034	-0.177347680396665	-1.32654349465258	0.334792721666713	0.118310885906778	-0.181902496437648	-0.251057716832527	0.709279087639549
Picea_mature_498	0	2.19555839588839	1.59246544982433	0.113192179536981	2.18590140947645	-2.98063740691789	-1.58454153322656
Picea_mature_86	0.11485356657991	-2.36617630648279	-1.12390229437778	-1.67807237135195	0.0810401923908712	0.399996798797973	0.727190728336813
Picea_mature_487	0.379509097018921	-2.08829547901047	-0.104113833830286	0.633076030452303	1.57661554922393	-1.92815123165371	0.146086438434424
Picea_mature_984	0.0124610818694532	0.90629004209748	-0.545101630027848	-1.22357776924981	0.47741796045741	0.209414325567803	1.80846436945664
Picea_mature_3424	0	0	0	0	6.17061266703835	-4.76220027604612	6.95939092096603
Picea_mature_74	0.7685100838865	-3.96187336204101	0.693729856471146	-1.84879792295851	1.07675258015714	1.72344479626154	2.91065524295136
Picea_mature_1267	-0.339177555220897	0.738004830170631	-2.24095357792826	2.00104603929295	-0.673613094288045	2.41077624853372	1.43015914100577
Picea_mature_32	1.34997340160659	-3.82960337498423	-5.74672691059004	-1.4738301499978	1.79312463833609	-3.5909669190808	4.17340143178004
Picea_mature_2682	0.864990199824542	-0.723857629940037	-0.596179410085153	2.84864087391961	-0.406682707237213	1.19617548189781	-3.75256559346337
Picea_mature_237	2.40913459653813	1.18797269530035	0.95331665648202	0.657015403344359	0.42099807471414	0.943867260908126	-0.513123209316535
Picea_mature_407	0.0642435885283947	1.0603338366606	-0.439840054334421	0.754739327704437	0.651411275461934	1.37607245953295	-0.897772967961124
Picea_mature_302	-0.046141328780096	0.753371159657015	0.644570709102573	-0.444551630701189	0.302900833217614	-0.675871812246948	1.19748646039134
Picea_mature_350	0	2.9987353205584	0.162292158623214	-1.06206979977741	-0.0372580664554965	1.17239303436484	-0.556814561943777
Picea_mature_294	0.5342956216072	4.16368379522849	0.763430174248726	0.630140628656258	0.978704502713724	-1.9381971835743	-1.22987420937015
Picea_mature_1944	0	0	0	0	0	0	7.15140376981593
Picea_mature_307	0.117836554543658	0.517984424720099	-0.171695877591493	0.427230816223284	-0.77476442275099	1.71387357525966	-1.81675439135987
Picea_mature_207	0	0	0	0	0	5.74193164361825	2.35707201955999
Picea_mature_2316	1.041462370139	-2.19563597295097	-2.27178373617877	1.87868811686481	2.24446319520251	-8.38176332816247	2.10450935974327
Picea_mature_3095	-0.463104449577331	1.0628147114146	-0.315054311278836	-1.60310475158475	0.529697644415129	0.43294358607594	0.476662813000788
Picea_mature_2621	1.39222484426009	-1.41015499212078	-1.15822593525749	-0.877609903548888	1.81360569719138	-1.25416175183013	0.814897573930908
Picea_mature_2398	0.126725232441536	-2.51306804380474	-2.59616048423938	2.92603307194629	1.94845092334656	-3.79506310654078	-1.95306334751514
Picea_mature_3493	0	0	-1.84805629844348	-1.24767461654102	0.63332565025626	1.06834162465518	7.21465561861306
Picea_mature_1893	0.0192695750733903	-1.89090777510572	-1.11417637089436	-0.763947126470258	2.64897341759023	-4.93745474481595	4.08976524685709
Picea_mature_2224	0	-0.0109708903699933	1.62122447059875	-0.76003065114311	1.48458198134277	0.0947681979379799	0.943100199467439
Picea_mature_952	-0.143120254470848	0.224579927914735	0.488620028286898	-0.929790922172017	0.168018377753552	-1.40443357106776	2.21480781110761
Picea_mature_2467	-0.31362820159808	-0.326711678848189	-0.293828248566825	-1.58696268621242	0.938958783069592	-1.27229799614992	2.03641136821516
Picea_mature_1857	-1.41527230524766	-0.235637294845012	-3.92984718988262	-0.323862556654284	3.12600846882658	1.08274470578691	-0.847501921441243
Picea_mature_832	0.35170651275186	-3.27179312935123	-1.88379447207913	0.374165687875916	5.6120237427235	-10.649320168801	2.74059516545544
Picea_mature_1651	0.815011044515918	-2.52160096917625	-1.42332476258947	-2.16894384708273	0.229968763628072	4.36479504679442	0.318602008020924
Picea_mature_2720	2.32481203214401	0.209066115761041	2.08620621451279	-3.29110113249375	-2.51601222348651	1.05557343121295	4.56995537615744
Picea_mature_3712	-3.52693842458459	0.90724471115329	-0.573387642908221	-0.522072400767402	1.50480084250938	0.798869954506959	1.24930306617291
Picea_mature_674	-0.0208842258269992	4.75545055509384	1.07912952188118	0.811003263340224	-0.541249589927795	1.37103619390011	-0.891479257735142
Picea_mature_1953	1.69763148763832	-0.881840731905096	-0.240186488243964	-1.62403639000148	1.21534227497067	-0.972824981113896	2.52140868886304
Picea_mature_1004	0.429992836471175	-0.0511292622718509	0.135749347508197	-1.23299468508993	0.897225158162331	5.14044500511737	1.31473953740724
Picea_mature_2058	-0.593013115491077	-0.158968414476289	-0.509339461414122	-1.76362918689242	-0.530747021285937	-1.01308177031251	3.16634323361431
Picea_mature_2256	-0.596248586305526	-1.09781052077745	-0.222639017069749	1.97962791368879	-1.25892505939529	1.90426620008616	-3.51557587270615
Picea_mature_1484	-0.373127816199483	3.64878940485252	-0.179758672674496	-0.899978710392491	0.0617079548260021	-2.0730314523215	-1.82119321764858
Picea_mature_787	-1.37446536974494	0.996956176365501	0.0167540055038479	-1.00138714770092	-1.24525531200083	0.297377544408989	0.490527600309132
Picea_mature_3562	0.315998027441301	-3.38053587638972	-0.94969553932502	-1.31843942918785	5.41652116234538	2.51580353405255	0.796370193958498
Picea_mature_1414	-0.227008383393846	0.157089667934743	-1.19551464806971	0.144464712936871	-1.07854700413346	0.54323884598677	0.520865460420708
Picea_mature_642	-0.119555472213632	-3.05813897374707	-4.80833866580263	0.626576810137908	0.369437442791313	-2.60507655428151	0.437307005100894
Picea_mature_2063	0.171300377053746	-2.36647610996322	-2.9036542815434	0.0784068172630739	0.722017003902093	-1.04482158581426	0.0955266088041621
Picea_mature_2431	-0.240283611832127	-0.263998167690126	0.327392714604783	0.471999620470451	0.573423601450232	-1.02561303976368	-0.34146357548504
Picea_mature_2059	0	0	-4.90119995285681	-1.00569508028471	4.10037645149533	-0.884993205381339	-3.35758360078623
Picea_mature_2438	0	0	0	1.58668001096557	0.646971825085908	6.11484473958209	1.94006745229095
Picea_mature_2617	-0.108973145420342	-2.04631643307728	0.0866805540974615	0.0538902865792976	1.33039237262286	0.278033868391075	-0.196575859437009
Picea_mature_2444	0	0	4.54728470682411	-3.03961742606486	-1.65849147010088	-2.54329893389236	3.9335875238769
Picea_mature_2471	0.584300861356156	-3.59421976305036	0.18416887324271	2.27808772389314	-1.23872565750665	3.18405422762099	-0.809674554558041
Picea_mature_363	0	1.08500147050005	-3.44212015028038	0.130970965800077	-0.442723252775259	1.83760412901046	4.36206191360451
Picea_mature_343	0	0.699763746501581	-0.821765086707911	-0.292080793948251	-1.4524179771311	3.82680287390489	-0.518977955537492
Picea_mature_3681	1.98727196058229	-3.09903647865928	-2.01605904260967	2.13847738143421	3.84498936648568	-7.20676973919937	-0.490495534684074
Picea_mature_1578	0.217228814638802	0.0458597999567099	0.755572191313487	-0.996562352716419	0.802547043992554	-0.846007194556879	1.73297848504022
Picea_mature_3943	1.94551302998976	-3.41408786785461	-1.69461431222405	2.85759460721555	3.54060983618106	-6.35265076972562	-1.78699593149137
Picea_mature_1846	0.688858181594819	0.397369570706203	0.629123836368931	1.50819459845612	0.358762546537099	-0.453232190692825	-0.663044681105629
Picea_mature_1991	1.56341401584216	-3.11016378271453	-1.33650844296635	-1.16521543037605	1.66768171905356	-1.18729451501556	1.56258219435565
Picea_mature_93	-0.407911622005787	-1.45196873012585	-0.783525469838264	0.381525706915691	3.00062036121253	-3.75577600885469	-0.284262993288462
Picea_mature_3100	2.19207779555025	-2.95720938095043	-1.82447119069081	2.64206084132582	3.55275422722087	-7.14616730687604	-0.533207707739649
Picea_mature_1222	0.526300847040651	0.642663538926381	-1.4756030535455	0.436440758884136	6.3995635966853	-5.67989670798304	0.516062905452523
Picea_mature_3354	0	4.09014818450186	-1.49191918990695	-0.640744050030282	-1.53263437434956	-1.31563316204434	1.29272919201042
Picea_mature_1407	0	0.289924430654541	-3.34674893205874	0.597585021889072	4.95054854910872	-0.15197752228601	2.7497787368156
Picea_mature_679	-0.81044473649997	-0.010378693803775	-0.543466247460738	-1.41844488231036	2.98227839856199	-3.62017235193158	4.17920961037768
Picea_mature_1538	-0.0799136466301764	0.196143448149816	0.701253005773746	-0.646987638742923	0.73982216749675	-1.20792597054006	3.03574332249617
Picea_mature_660	-0.292950625786892	-2.11380702712273	-3.33747531193282	-0.65352619274682	1.92954924774532	-4.84334121511499	4.30038237989429
Picea_mature_1590	2.3426078887108	-0.284583224580438	3.15104324064119	0.0640131281072963	-0.867557712429419	-0.211857084061985	2.6840597989747
Picea_mature_135	-0.345495370801586	0.882359718670874	0.242564711915948	0.0898720370767875	-0.811725262483416	2.11950643501167	-2.07160344192224
Picea_mature_1838	-0.432632149834223	1.08292042958197	-1.15369506808484	-2.41759938266206	-0.965107423238094	0.418688538052213	2.46699800925472
Picea_mature_3267	0	0	-4.54001653438118	-1.36688031442733	2.90517956202155	-1.49676737410303	0
Picea_mature_51	-0.131403007215334	-1.30857687899618	-4.82568540103256	1.48744575090499	4.97364205090856	-5.40010316712768	0
Picea_mature_3232	-0.13947597523108	1.04375740769631	-0.446596316986096	-2.79373538789844	0.397231145929557	2.90442800635039	1.68255005575925
Picea_mature_1339	1.00677891351585	-1.60455220566206	-2.16550550968044	2.50971135018215	2.22646381277212	-5.92599866836815	0.984123222612861
Picea_mature_993	-0.979978324037463	-0.145205639234598	-2.73711776463367	-0.938426449804048	-0.690913214828075	2.84302553586932	1.13542434051633
Picea_mature_1481	0.628173602264052	-0.708254597964441	0.155864856613823	-1.32973693174908	-0.536094429342811	1.88123936077898	0.106959660852945
Picea_mature_3867	-2.36001637448715	1.26724383726788	0.116238800327482	-0.439563722247716	3.22741220858159	-3.01907127647366	1.31908370078287
Picea_mature_474	0.366501595415568	1.19038797784379	-0.974603187941101	-1.40746359172687	-1.41764272932307	2.84674552134472	-0.937962236098909
Picea_mature_3502	0.371176049613875	0.989499091318875	-0.087347421756271	-0.768401375538036	-0.953275633947685	-0.130806549740086	1.14499850570476
Picea_mature_2025	0.463348826941657	-1.24799950563979	-0.21260312957967	-1.42812884502333	1.32148192734783	0.309353634113836	1.55970912811414
Picea_mature_3560	0.0457055937462279	-2.06247826872192	-0.809932021681481	-0.955886947638537	2.17674815142949	-1.57776588500328	1.86067420411735
Picea_mature_1890	0	2.25910288718158	0.731525324118951	-7.2642217655758	0	1.72964079428018	2.28031500003771
Picea_mature_3865	0.748897695124431	-3.88776174514302	-5.25194011525537	0.313376313555039	0.291632837314581	-2.05571204325696	0.301281672989974
Picea_mature_659	0.441667506032278	-0.915625517349676	-2.62651351378092	3.62158083953365	-1.22666225342786	3.26930427675294	-3.3453255909757
Picea_mature_628	-0.206733823730709	-0.15612398123098	-0.196077658326421	0.069557286686413	1.62723415990481	-1.97888202587861	0.259186068478011
Picea_mature_3314	-0.947407157093722	0.720019642413851	-0.313167893077394	1.32441862073566	-1.79065912265071	5.269652834831	-3.83482394905686
Picea_mature_1093	2.01804669655446	-3.28506381451409	-1.55415002458444	2.0885796854889	4.17702049368009	-7.47964430052465	-0.0301619052138145
Picea_mature_1711	-1.44947702113683	-0.301898026504793	-1.36797174651177	1.41536002611113	-0.575671030075922	1.92928567698093	-0.0445582398739299
Picea_mature_3488	3.19959706794423	-0.274434021344204	-1.33519590097444	2.50955823042087	-0.540594748637972	2.449932212385	-2.44754932279884
Picea_mature_2673	-0.294473369029053	-0.112562569395996	-0.0324669356334237	0.107842744775748	0.607208024211227	-1.78782672164412	2.37450754630709
Picea_mature_1762	0.0668008835619088	1.40885800904854	-0.186642135473051	0.00385594096444176	0.326818390518362	0.88235364089273	-0.153949116459224
Picea_mature_492	-1.9783921126953	0.0498847497928813	-1.33670400560437	0.333440513440804	3.06807853910914	1.43176627541059	1.05904956694189
Picea_mature_2132	1.40047330397705	-1.12963957880132	-1.43666258132208	1.59052949526902	-0.155448757493764	2.06543364657741	-1.50621883636718
Picea_mature_3468	0.759480248380932	-2.66382785790998	-0.930438348384769	-0.210601370608018	3.38108212799457	-4.95920962877981	3.15843314469309
Picea_mature_2760	1.66885107945665	-0.862435676644262	-0.0568641825090545	0.40881927827759	-0.212726417486256	2.36889191903311	0.324630476291105
Picea_mature_2514	1.49311937509465	0.769919752213258	-1.35214968861488	-1.38550927349296	-1.68761783359958	3.46650919080322	4.6814676044998
Picea_mature_3765	0.163866224306151	-2.51215242482161	-4.4323582303015	3.30246083140306	3.72204505790924	-3.60215752256213	-2.3556719783387
Picea_mature_2150	-0.0479402056538603	1.32267575929942	-0.460869387579857	0.168754644288663	-0.0733664413449423	2.09585521461866	-0.796158026597871
Picea_mature_1470	0.518761670372238	0.123942936004593	-3.92717439891379	-1.29908497408387	5.02622030288075	1.36201447589026	-4.79184910233418
Picea_mature_744	-0.00808627989716865	-0.264230091924779	-0.125059766885809	-0.0569485560520312	0.227644310612212	2.58118784184356	-1.13555661754052
Picea_mature_2572	0.4264217864574	-0.358710368691415	0.557026115230463	-0.270885844028102	1.19228128656981	-1.54630718606308	-0.490162903478386
Picea_mature_561	-1.81336179489853	-0.577974761852639	-0.161230166292974	1.15431844731912	2.02263535063193	-0.690373837583802	-2.15358746205247
Picea_mature_2480	-0.263505296232417	3.98030161083325	-3.74797101903012	-1.27875423674593	0.0510903269277098	0.147283838548103	6.27333429170969
Picea_mature_2338	-0.682048321811093	-0.205634194733149	-0.237188884509513	-2.16210648015085	0.735973054453559	-1.13642293953649	3.17127745061259
Picea_mature_2980	-0.326800372618424	0.868995157641942	-0.231653466652901	-1.32361752410629	0.635927870718902	-1.0609801644708	2.7281307061927
Picea_mature_1860	1.05274078655487	-0.472823378690351	0.101193322554974	-0.950029179459683	1.09792958163021	-0.0272879784188257	1.19039174208284
Picea_mature_772	0.949517036959547	3.24317843948904	0.631152200566728	0.591440843527714	0.603781127776619	-0.798488518683381	-1.91417476973707
Picea_mature_2607	1.86397481821002	-3.2521504119895	-0.88079076877689	-0.49571809273836	0.775755244079091	1.08613109908923	-0.51650446233271
Picea_mature_2028	0.286157813217338	-1.52992832242752	-3.46661251222916	2.10485935856623	4.97158162691998	-7.91730224316495	0
Picea_mature_205	0	0.569705519366817	-0.900210229523701	1.41023230212696	-0.116356516014423	1.53401199626446	0.59205771297933
Picea_mature_1569	1.7722953577232	-1.45262073576534	-1.7194540807172	-2.28011765701471	3.77906017241923	-2.07918513700332	2.09880712225877
Picea_mature_972	-0.412834233340069	1.44797680691817	-1.53536820840177	0.224586809287201	-1.48751784371809	2.76167762952403	-0.135979782039283
Picea_mature_296	-0.489541132393493	0.490095668350515	0.377978721517696	0.468857582685116	-0.333436770694646	0.222294057501486	0.129786573580756
Picea_mature_1816	2.34723058931151	1.5988623227836	1.73603495781005	-1.36846392251179	0.978854406938518	0.943713402438949	1.48978902305192
Picea_mature_2248	-0.894727180646467	0.512145106704909	-0.644766508219107	1.19387728435387	-1.87237146031855	1.17055106094627	-0.963525085375624
Picea_mature_2977	2.89521360902087	0.612507745700907	0.576249900657697	0.402527942341435	0.375088593604693	2.88984518636701	-1.19951509388274
Picea_mature_678	0.689054003349838	-1.9948297522935	-1.58098518499403	0.398941380934175	0.869700990829077	2.27920744389786	-2.66002627425557
Picea_mature_1604	-0.286859869034704	-1.94102510055588	-1.73881499217766	0.693456100340284	-0.697873583936525	2.34181132888922	0.859169982867551
Picea_mature_926	0	0	-3.23900108552621	-0.267412522963449	1.77221112453531	-0.0763514574382786	6.49100854654254
Picea_mature_1032	4.88902663005628	-1.97382258647243	-0.243163526127375	-2.30382417420978	1.85370036392687	2.50514692667307	-0.173647775920893
Picea_mature_2524	0.356005726348066	-1.46304436626512	-1.10591183538198	0.298830498223713	1.84787370898713	-2.1548803718497	1.75416134388963
Picea_mature_3365	-0.377417513522269	0.616054145819128	0.0406211397513146	-0.6740918638979	0.618963969328845	-0.308308482676988	0.777531217403607
Picea_mature_1605	0.881978755715198	-2.81326338486128	-3.33325205487317	0.754669339119266	3.99048150358349	-5.77125806878483	-0.361914801737654
Picea_mature_2865	-0.340965472860082	0.514707929316075	0.596190681735319	-1.61548434430662	0.167181709475933	-1.96127120749085	3.67080969447095
Picea_mature_3603	0	0	-4.10443501123943	-0.347442836536607	6.71515676514436	1.54423643602904	1.24566268860597
Picea_mature_20	1.12184296917844	-1.63383025680085	-5.32165306730075	5.51183786281322	3.68269377740665	-5.49020195681551	-3.23218069911256
Picea_mature_2797	0.392111075263179	-2.52319347829012	-1.00589013730002	-1.01106020702712	-2.30989535551024	3.07799649190675	0.526976445449057
Picea_mature_1271	-2.22231434070716	2.69731941047799	0.585438668540816	-0.177272722822721	1.53442828109541	-1.93147730266461	1.14279259486802
Picea_mature_2097	0	0.124714756647094	-0.676850164635258	1.13135668510237	1.85335919803641	2.99120046203549	-1.0822102001582
Picea_mature_1560	0.784911210806278	-0.206114546267321	-0.973533739424316	-1.1471973524423	-0.637108388752878	-1.1515867172284	0.521514171875369
Picea_mature_2226	1.37790230406937	-0.135986951491796	0.315038962880783	0.328302141561374	2.79001620145613	0.731342246540166	-0.895904889454759
Picea_mature_3604	0	0	0	0	0	0	5.98254357297001
Picea_mature_735	-0.506318993923485	-0.929074082942709	-0.233862641480952	-1.47807053148073	1.34741801158706	0.370936059118185	5.56258791956352
Picea_mature_3264	-0.377309767961601	1.83457820284286	-0.585981541702122	-0.218847243738851	-0.887765916214711	1.87497586561902	-0.065012771042051
Picea_mature_3277	-0.538300375500065	2.41135949672246	-3.13349086371153	-0.602020054294457	-1.11959532439237	-1.57335688956525	1.09569334406676
Picea_mature_1725	-0.305003018624375	0.686501582158091	0.119022436658766	-0.0397403117428935	1.26033194571234	-1.46979607175698	-1.25821877070989
Picea_mature_2774	0.19788822633343	1.83889955227241	0.653866252492718	-1.71243403934979	-0.110863854289746	4.39523610117653	0.222343471501488
Picea_mature_1010	0	0.998648196567073	1.11676088635441	-1.8357824922121	0.316157046246688	-1.51224780104503	1.65836262719789
Picea_mature_2177	-0.200244710669114	-0.130982255722646	-0.310875014375351	-0.378882428783104	1.44567216148437	-0.87393853697266	-0.488814665055818
Picea_mature_3109	-0.234036689266573	1.41435298711681	-1.07734563675842	-1.12141390763052	0.87265204688104	5.65720484410677	2.56174063367569
Picea_mature_283	0.526325866925745	1.3212011971891	-5.24734338476415	-0.347442182358272	0	5.55589630364086	-1.12202353993208
Picea_mature_3752	1.58017901064443	-3.62252752972131	-0.895926736618411	-1.32376283918495	4.44549600322534	-3.19840606220253	2.09622039753594
Picea_mature_3777	-0.509789673780571	2.66313899630866	-0.327674023937434	-2.54357932110604	-0.332025676628369	-0.138276598337288	3.1850032745322
Picea_mature_112	0.196900936876988	-1.64218468143287	-1.15998379188873	-0.453818127769305	0.930250440619505	-3.68227162904285	1.71553209426488
Picea_mature_2723	-0.13249169440415	-0.911154050906683	-0.632975849642699	0.569196251812212	0.377711075056346	-0.276613036042283	1.29495906593841
