S1	S1	S1	S2	S2	S2	S3	S3	S3	S4	S4	S4	S5	S5	S5	S6	S6	S6	S7	S7	S8	S8	S8
Picea_mature_2123	5.76724302977758	5.43203617567812	5.42654931442308	5.04306100696643	5.66632866352204	4.15432791157066	4.15432791157066	5.92604275131342	5.33295980498639	5.6986442109477	5.72520025873782	5.64650506395683	5.48337476959018	5.59162143939997	5.45680808767761	6.08861611536631	6.36385422042202	5.95381652817934	6.31029277868282	5.76321544500728	6.13046255629653	6.91649520326382	6.75820731207236
Picea_mature_1580	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.41837032470549	4.32123329248836	4.31447197086222	4.29723634273942	4.55045636602637	4.31666621836877	4.15432791157066	4.15432791157066	5.44436850994554	4.15432791157066	8.01649107786665	7.30691094988673	5.2302488516147	5.98105144831101	5.98065297609125
Picea_mature_195	4.6422379900747	4.15432791157066	5.2037864928555	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.75216284997939	4.92990029275972	4.95283898707288	4.98573283469051	5.23079512893207	5.42232965088957	5.18304687464042	5.08119715196062	4.15432791157066	5.65990837242672	5.68777342991581	6.46395786281366	6.59537799012716	6.37804289979068
Picea_mature_4031	8.44827209900538	8.35018221705218	8.2306377250474	7.96884681966019	7.56375920617903	7.21086307263173	4.15432791157066	6.33019175827292	6.66199899298774	6.95654026691787	6.82556175601158	6.74100365046965	6.50044801435363	6.40800178244406	6.67785889018187	6.91501513554293	6.60744217600992	6.22225366003652	8.95553524367426	7.62938873838899	9.25911870920937	8.93411785986863	9.47445493442528
Picea_mature_1657	5.3229499235368	5.3424365094136	5.2037864928555	5.04306100696643	5.24679178172193	4.15432791157066	4.15432791157066	5.20652257230831	5.0183113901989	5.18825048029827	5.12369119045698	5.2617064020326	5.20117245830838	5.3263964525025	5.52251526703051	5.58129093804212	5.25673010610186	5.09669925792309	6.20455391353366	5.11429973930709	5.41387428550788	5.24561317597497	5.50292281065814
Picea_mature_1098	7.11039592357643	6.98632961198173	7.48429334593862	7.51292764434684	7.2412880079182	6.77025031824749	4.15432791157066	7.11560564471537	8.13395994431701	7.52515782045309	7.3568519255921	7.10542482594945	6.4548932545682	6.33375343419738	6.41581052938417	6.43613108415614	6.28882290277725	5.60861881423558	7.63265238385851	7.69111276537679	8.42071014028252	8.16229560044559	8.52385094237541
Picea_mature_3849	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.53809611151581	5.50373056613585	5.96005123781748	5.64835951626218	6.13484021321494	6.3014947200107	6.12216211795248	6.32105310906785	6.56999681117595	5.93510986986718	5.73541573241276	5.60077181132674	5.56421982990926	4.75605301964341	4.72933976120087	4.87060356204631
Picea_mature_2736	4.84112632752452	4.65074203921665	5.06801091950739	5.48570831101356	4.15432791157066	4.15432791157066	4.15432791157066	4.72555905566983	4.52722278622192	4.59445558695682	4.54560030430067	4.53150756639497	4.15432791157066	4.31666621836877	4.37862971759172	4.15432791157066	4.59227013050017	4.15432791157066	4.15432791157066	4.37275746941402	5.54669196110281	4.90650532967887	6.68250069732419
Picea_mature_2820	6.41543307316823	6.33361951942645	6.51108734772455	6.37381939379291	6.31877872141054	5.58911217894971	4.15432791157066	6.31679225295559	6.2419227247159	6.30987439803797	6.00639464255585	6.13867083459771	6.06649263568737	6.02335265649089	5.77733133734912	6.32604863010569	6.08718172806108	5.73541573241276	6.31029277868282	5.97448584475326	7.11486485092851	6.92284273413198	7.50311790649247
Picea_mature_1227	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.24182219192865	5.18961506738571	5.65266012294868	5.73193568989512	5.75630319690558	7.0574502255302	6.48588376673886	6.46809907089082	5.21762561679749	4.70702907534304	4.15432791157066	4.15432791157066	4.37275746941402	4.15432791157066	4.15432791157066	4.34104448962066
Picea_mature_1536	6.84676941736649	6.55433218001768	7.06784492380212	6.6759385657263	7.01719267602403	6.77025031824749	7.64498339836313	5.61266815277649	5.84859737181551	5.62894302364167	5.73863195242667	5.9220820466127	7.35793091384121	6.62240825947993	6.6461573846292	6.50474032685252	7.77712503265865	8.46562075311896	8.16668770166219	7.90688152487283	5.67502819728047	6.02549883992041	5.94301581863685
Picea_mature_1937	4.84112632752452	4.15432791157066	4.68766110067768	4.15432791157066	4.93581603755198	4.15432791157066	4.15432791157066	6.584118834068	7.51895934925418	7.95484831814683	7.65073207710688	8.03383734937062	7.46775568442966	7.62173902771272	6.93424651685731	6.68199279717881	6.04893349980085	4.82649877672664	5.53827364528125	5.01601543110296	6.49570061748098	6.66593875840217	6.24679482574011
Picea_mature_2763	4.15432791157066	4.65074203921665	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.95706284056557	5.70808051793332	5.38819970822691	5.05982186640208	4.95283898707288	4.55045636602637	4.63931295541441	4.54205354489015	4.71243810429844	4.67172279130856	4.82649877672664	4.60708401400602	4.6409083755503	5.63387990448429	5.21983794712555	5.56828722968573
Picea_mature_1405	6.45127677407011	6.51999655560078	6.51108734772455	6.33072608275326	6.41684710254333	6.11392718708091	4.15432791157066	5.83060720462319	6.2419227247159	6.35919066706884	6.17122031208702	6.26251851147877	6.2818194618619	6.22769888671448	6.28788032368594	6.51583958974231	6.20919455995445	6.13896434859969	6.4391471299204	5.89001800444153	6.6108511035751	6.60739692792779	6.77851246920666
Picea_mature_3928	4.6422379900747	4.15432791157066	5.06801091950739	4.67279548400442	4.93581603755198	4.15432791157066	4.15432791157066	4.55955956811399	4.68023343659607	4.44309547205725	4.51169046639161	4.55738716181327	5.1658869881347	4.81814770625656	4.60159020208806	4.71243810429844	4.63370529206765	4.15432791157066	6.00617776701672	5.79916986786947	4.6932970236661	4.61412244619402	4.822038649354
Picea_mature_3602	6.70795722692325	6.44855944591753	6.42757507355968	5.92124556757528	6.50814094987085	6.48224135624394	7.64498339836313	7.2235165816593	7.35283822407551	8.07129382958366	7.85882353774456	8.13824325556747	7.24859576653058	7.36873901161083	7.58354661410909	7.49915516669535	8.69286029030917	7.55010118404281	7.00705874043626	7.14297357267562	6.83992004503446	6.54619977341752	7.0845166891467
Picea_mature_2320	5.98910873755343	5.66229342604598	5.83638102330045	6.03676057667995	5.96987008825248	6.77025031824749	4.15432791157066	6.31679225295559	5.78045073053598	5.51981463838038	5.50165032617809	5.34968787517581	6.78684240664392	6.64611479435242	6.02806643078421	8.7236001514754	8.13876252456702	10.0479601788298	4.93228657753142	4.6409083755503	5.13146126951678	5.30708524008539	5.31885851380752
Picea_mature_2879	5.88329312432264	6.33361951942645	6.19216955603989	5.65020039615774	4.93581603755198	5.58911217894971	7.64498339836313	6.21891805972236	5.95923723402107	6.23463493763176	5.86507508200047	6.13099798995585	7.33673302488194	6.64946779887833	6.25383895091271	6.97944096649493	6.92637504299804	6.51051450480499	7.046919622757	6.87223920409784	5.99160704053383	5.68983575599595	5.58922483610066
Picea_mature_1135	5.11685392044	4.65074203921665	4.90440064780411	4.88371100464306	4.15432791157066	4.15432791157066	4.15432791157066	5.24182219192865	5.92864399608845	5.56309270328891	5.39733324405148	5.46508128505201	4.74622883228404	4.66528292900559	4.7442540828489	4.63841096403754	4.88221736075067	4.15432791157066	4.79204786229763	4.6409083755503	5.16563890765888	4.82421621977499	5.27754576087355
Picea_mature_3284	8.66151810878087	8.66282838468047	8.48041202143583	7.31421391717657	8.60047192894676	8.94737057735957	4.15432791157066	6.56191404155312	6.10176788618793	4.89307045829188	4.51169046639161	4.66709896446011	4.15432791157066	4.31666621836877	4.15432791157066	4.55019380603917	4.67172279130856	5.09669925792309	4.15432791157066	4.37275746941402	5.148719481184	4.99726815699958	5.31885851380752
Picea_mature_3425	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.52671323878124	4.43142187877421	4.60459908936793	4.55045636602637	4.63931295541441	4.82193855255217	4.98519315184878	5.41771085218432	5.95381652817934	4.93228657753142	6.45306336872248	4.34585165160825	4.32874410603045	4.34104448962066
Picea_mature_2738	10.3211419551445	10.0548387103537	10.3283498788588	10.6247214555722	10.7542588601079	10.3192717345583	7.64498339836313	9.02446567916155	8.95106822412818	8.32074167957322	8.5258866595466	8.7066857525253	8.00339031403573	8.35480115458565	8.67817415846044	7.60382752692396	7.30634180578697	6.74740653645074	5.47190720881639	9.28825383714402	6.89166165544344	6.81417684676694	6.41022445936413
Picea_mature_1508	4.6422379900747	4.65074203921665	4.15432791157066	4.67279548400442	4.15432791157066	5.58911217894971	4.15432791157066	5.37106354845477	5.94403651414033	5.40806713677731	5.32127808015165	5.34968787517581	4.86354127479809	5.04447905559726	4.85737004636138	4.77735961251275	4.63370529206765	4.15432791157066	6.275996502159	5.70069703119806	7.43201387002762	7.50471877307674	7.4267427846816
Picea_mature_2096	5.82668965129461	6.25097981727395	6.42757507355968	5.98035888893252	6.67394862685694	7.38805224789213	4.15432791157066	5.90755152554315	6.20519612297986	6.09133450159338	5.80985025743176	5.98421681530509	6.65868886046503	6.32523822743182	6.63326615796402	6.45939622069629	6.64734034905272	8.78226765898339	5.96242397690186	6.3734486085059	6.34059442122258	6.4100958946648	6.03857846120873
Picea_mature_2420	4.6422379900747	4.85298484044901	5.06801091950739	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.32123329248836	4.15432791157066	4.29723634273942	4.35285822452883	4.58248830026546	4.37862971759172	5.92477706914613	5.86496446143072	5.46529060738633	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_3400	4.84112632752452	4.85298484044901	5.06801091950739	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	5.34034277331144	5.24963352409179	4.96186649357108	5.01892674871825	5.51826224449618	5.07076650159346	5.44975097830392	4.78436978346897	4.93884406478711	4.63370529206765	4.15432791157066	6.24076932230159	6.74257998335907	8.0910188561704	7.94811730700948	8.37564515137496
Picea_mature_2019	6.03878083586139	5.79294284296198	5.06801091950739	5.39277681839475	4.93581603755198	6.11392718708091	4.15432791157066	4.79196128194944	4.52722278622192	5.82648954576926	5.91786220791521	5.75630319690558	4.83623443810463	5.25289964798962	5.29135199966833	5.45635073967637	5.15570260752664	6.57374754625127	6.40809564115899	5.57865087455158	5.71473053490924	5.57686752799218	5.95063641119774
Picea_mature_3837	6.34068715631118	6.82948197524514	6.51108734772455	8.35552398363946	8.8388096239586	7.38805224789213	8.51965210532618	6.15946211940707	6.00374110143946	5.21270789948509	5.51806519644525	5.4018020463842	6.47215942703214	6.65947731325072	6.77460751106267	9.92917452030611	8.82939057081007	8.20112560516712	5.15094594463372	5.42471400041028	4.65884948147829	4.99726815699958	4.84677917885692
Picea_mature_3320	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.68023343659607	4.59445558695682	4.70600079171421	4.47336109269343	4.77776908306227	4.71347486271005	4.82193855255217	4.63841096403754	4.35078265092377	4.15432791157066	4.93228657753142	5.01601543110296	5.31935715767646	5.12326237868287	5.17333295528818
Picea_mature_2193	4.6422379900747	4.65074203921665	4.90440064780411	4.88371100464306	5.24679178172193	4.15432791157066	4.15432791157066	4.55955956811399	4.93789467984267	4.67951869848791	4.63281076618426	4.43979570900829	4.43487152858008	4.55093369990388	4.54205354489015	4.77735961251275	4.67172279130856	4.15432791157066	4.93228657753142	4.98940346659014	4.6932970236661	4.82421621977499	4.64629129856372
Picea_mature_3921	5.93734990275362	5.85315301404795	6.08449170867455	5.79354843576826	6.0971536213778	6.48224135624394	4.15432791157066	5.37106354845477	5.2782324836922	4.96186649357108	5.01892674871825	5.17379848355123	5.20117245830838	5.13649917261832	4.98299539682354	4.71243810429844	4.7713392818613	5.29886915669611	5.71608802793969	5.99472135553397	5.87827551165493	5.96150067763724	5.66921560979355
Picea_mature_3823	5.82668965129461	5.91046812388294	5.9667078277508	5.98035888893252	6.41684710254333	6.11392718708091	4.15432791157066	4.72555905566983	4.15432791157066	4.32123329248836	4.31447197086222	4.40165082118627	5.05035515867149	4.66528292900559	4.98299539682354	5.21762561679749	5.13768201073496	6.04982194290743	4.15432791157066	5.11429973930709	4.15432791157066	4.67506381992962	4.822038649354
Picea_mature_1858	5.93734990275362	6.06783284958651	5.76545997512375	5.79354843576826	5.96987008825248	4.15432791157066	4.15432791157066	5.7268014479849	6.08822529940767	6.44849505350859	6.42162784726814	6.53442090884681	7.51425330935643	7.02490124278434	7.43171902778266	7.05597933097767	6.98138325927292	6.94918096632994	6.92372734432017	7.76126157583551	6.18464289574899	6.62719370171469	5.90418000110004
Picea_mature_2709	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.31447197086222	4.40165082118627	4.15432791157066	4.38378815107169	4.37862971759172	4.15432791157066	4.15432791157066	4.15432791157066	4.60708401400602	4.15432791157066	4.95709460853292	5.17974154598217	5.51409825890611
Picea_mature_1078	6.30165401617608	6.29295567624359	6.42757507355968	6.33072608275326	5.47763470001978	4.15432791157066	4.15432791157066	6.51637147865027	6.95383945021751	5.77842592249992	5.67690798871468	5.68057139521043	5.58217252175661	5.45864548753743	5.45680808767761	4.63841096403754	5.49570524747683	4.15432791157066	5.32476603126707	5.64809275680583	6.45320644842867	6.45553917675462	6.78253758781626
Picea_mature_1279	4.6422379900747	4.15432791157066	4.68766110067768	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.44133932335849	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.43468500118883	4.7713392818613	4.15432791157066	6.98669093305836	5.22292352810096	5.45180832927104	5.8658682413687	4.87060356204631
Picea_mature_3786	4.15432791157066	4.65074203921665	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.44133932335849	4.15432791157066	4.32123329248836	4.31447197086222	4.29723634273942	4.59686850173534	4.47849348121538	4.47122071198692	5.10950079790419	5.75133844763776	4.15432791157066	7.79185098784274	6.03422457865142	5.85254386095685	6.0922862228312	5.98065297609125
Picea_mature_421	5.63830601636024	5.3424365094136	5.60901473336367	6.64168512357414	7.07667921002859	4.15432791157066	4.15432791157066	4.95706284056557	4.93789467984267	4.70485292212447	4.80931804432245	4.78857523160035	5.63964879038983	5.5758717360525	5.77733133734912	8.53930746396727	7.28170461752703	7.51919361521668	4.15432791157066	4.76809125116772	4.15432791157066	4.45605940804021	4.34104448962066
Picea_mature_3582	8.08158141930019	7.9118084683346	8.27732150643534	7.92790328370501	8.26504659491216	6.77025031824749	8.51965210532618	7.09298638385264	6.4735637961756	6.34147168122463	6.08400266294586	5.92662673077505	7.31830591131608	6.84561835917957	6.72103367750981	7.51535766780841	8.99958265866352	5.73541573241276	8.97596861956123	9.04050978894371	8.63933826125147	9.03729798482988	8.33339431449463
Picea_mature_2764	5.49244850662099	5.13317756341789	5.60901473336367	6.09071695207355	6.0971536213778	4.15432791157066	4.15432791157066	5.00443071078649	4.41837032470549	4.487583446964	4.51169046639161	4.35634849678012	5.05035515867149	4.90757887426828	5.01126696231598	5.99294051312116	5.41771085218432	5.29886915669611	4.79204786229763	4.15432791157066	4.15432791157066	4.32874410603045	4.47728153429105
Picea_mature_1058	6.89858812809379	6.96139353067701	6.83359962878318	6.6759385657263	6.212739628952	6.77025031824749	4.15432791157066	5.27581628326988	5.74483187655903	5.11049170897256	4.8637136440148	4.94056772365971	4.67713888351081	4.90757887426828	4.47122071198692	4.63841096403754	5.04125901622347	4.15432791157066	6.4391471299204	5.35608518572476	6.61564082450336	6.17800567269666	6.40491507701777
Picea_mature_3119	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.59227013050017	4.15432791157066	5.47190720881639	4.98940346659014	5.29058109003973	5.41941095720953	5.37132899343885
Picea_mature_252	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.03937010034947	5.52053078475042	5.67882394386009
Picea_mature_2170	7.25541804586642	6.85689352530659	7.14641451738535	7.13218989861325	7.13372959993861	8.41139995322518	4.15432791157066	6.89742203605066	6.86580722721937	6.30987439803797	6.20358699791864	6.12327842271206	5.23511892652468	5.72415196347083	5.75168837344944	5.94217752099131	7.17188711657954	10.6384166383136	5.40102330685804	5.18107400260268	6.35811231712165	6.24266397532091	6.90548015126809
Picea_mature_3019	4.84112632752452	5.00597082157599	5.06801091950739	5.04306100696643	4.93581603755198	5.58911217894971	4.15432791157066	5.51204923301983	4.9791879937602	4.487583446964	4.65843941584303	4.64717960133015	4.63873104797824	4.61181307736112	5.01126696231598	4.15432791157066	5.10045348879441	4.82649877672664	6.24076932230159	5.35608518572476	5.18223655191819	5.51084669324201	5.29151705098741
Picea_mature_702	5.41124627342645	5.24375815584756	5.3215993377059	5.17540657312322	5.82781778669165	4.15432791157066	4.15432791157066	6.20431066283879	6.69672335294845	5.93572248199703	6.33377987487627	5.78729865061881	5.55831157069123	5.6960167086273	5.2504142449911	5.99294051312116	5.39033478292783	4.82649877672664	5.60077181132674	5.79916986786947	5.76249930467963	6.08040500395347	5.97321741011778
Picea_mature_152	4.99164456879933	4.85298484044901	4.15432791157066	4.88371100464306	5.24679178172193	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.6245863124699	4.68277914263798	4.60459908936793	4.55045636602637	5.05827715817986	4.98299539682354	5.18304687464042	5.10045348879441	5.95381652817934	4.79204786229763	4.6868517698366	4.93502027657105	5.42997918393361	4.99847456539816
Picea_mature_3732	8.84717057647114	8.80031450584027	9.10184179439071	8.9245891449921	8.93676591170278	8.41139995322518	8.51965210532618	9.44055128305163	8.85543386912584	8.5699280394995	8.41392418351309	8.4078676605305	7.2647453914963	7.57428246077684	8.36480340064504	9.02051642567505	9.86946846476268	11.5100161538078	9.70159461811824	6.9425891169204	10.2819375318822	10.0440109494085	11.1350414334091
Picea_mature_101	5.56782546115435	5.72947242963978	5.68993062657052	6.60654240733527	7.18854127265056	6.77025031824749	4.15432791157066	5.27581628326988	5.0183113901989	4.59445558695682	4.82797402244537	4.81900768926201	5.61701564330996	5.55181149842751	5.55390319749772	8.39025315629661	7.2083660318609	7.90054056723208	4.15432791157066	4.83927173753237	4.48557234127646	4.54339189165799	4.34104448962066
Picea_mature_3652	5.56782546115435	5.00597082157599	5.42654931442308	5.39277681839475	5.24679178172193	4.15432791157066	4.15432791157066	5.37106354845477	5.45777807596763	5.56309270328891	5.65556487365951	5.31862072144249	4.71280601414119	4.75765667450424	4.65388780239147	4.88927774597171	4.8562589675159	4.82649877672664	4.15432791157066	4.37275746941402	5.2302488516147	5.70624959538471	5.77950538249412
Picea_mature_2217	4.6422379900747	4.85298484044901	4.90440064780411	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.72555905566983	4.41837032470549	4.3902365047434	4.38068984044068	4.29723634273942	4.15432791157066	4.31666621836877	4.15432791157066	4.15432791157066	4.35078265092377	4.15432791157066	5.04914821368095	5.06665365495668	7.12810595305017	6.5913477521627	7.02174424360105
Picea_mature_3949	9.39786394510162	9.09280348542447	9.69737278515793	10.272808701978	8.67810219682693	7.21086307263173	4.15432791157066	7.51062587715039	6.15453227864791	5.03968376340129	4.74960796989423	4.8892339676663	5.11011596443608	5.11123424894139	5.31117401752035	5.02884023234927	5.80002232375342	4.15432791157066	4.60708401400602	4.37275746941402	4.88868723109189	4.72933976120087	5.05498973384793
Picea_mature_4001	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.3902365047434	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.49407485009092	4.15432791157066	4.15432791157066	4.83927173753237	4.6932970236661	4.70290545718754	4.71140140603177
Picea_mature_2332	5.3229499235368	5.85315301404795	5.42654931442308	5.39277681839475	5.24679178172193	5.58911217894971	4.15432791157066	4.64982745688786	5.09113042562603	4.92830511406953	4.8637136440148	4.73977021275493	5.49623734624486	5.35625005182626	5.11516531197174	5.21762561679749	5.13768201073496	4.15432791157066	5.86990943076605	6.01463036833188	4.78497376994316	4.72933976120087	4.52698486601355
Picea_mature_1617	6.4861783321543	6.29295567624359	6.19216955603989	6.53338258489991	5.47763470001978	7.93397653638231	8.51965210532618	6.36958674066938	7.14602146297562	6.30070435249025	6.02756746421489	5.88509689456674	5.37426312944823	5.27448879041172	5.16259816096763	5.50810231942552	5.27253047426754	6.691953052646	5.24196552765522	5.40799110844147	7.53683602024214	7.15015259911924	7.7928000012373
Picea_mature_1330	7.60256490657418	7.25519197834251	7.82141101571926	8.08507537821034	8.18740261254533	9.49826449252163	4.15432791157066	7.67570644500166	6.56164133683141	6.41095857335868	6.21721217629183	6.23087925535075	6.11257142454468	5.99599490940535	6.47540361903633	6.35132007742912	5.80952081502514	6.99532877171753	6.76456655223141	5.51973271318343	6.90333109897801	6.4054645669945	6.5698123560309
Picea_mature_1303	5.11685392044	5.00597082157599	4.90440064780411	5.29032922222231	5.66632866352204	4.15432791157066	4.15432791157066	5.4008612607975	5.79786044305758	5.53733566916506	5.64110749231503	5.68615047392933	5.5215018265727	5.3263964525025	5.42232965088957	5.28307892761215	5.31840307564642	4.82649877672664	6.71547861380714	5.51973271318343	5.41387428550788	5.16596298575305	5.15740400873263
Picea_mature_424	4.6422379900747	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.15432791157066	5.28237148385208	5.13589858196486	5.236215233329	5.1658869881347	4.89063082018076	4.82193855255217	4.55019380603917	4.54633399717067	4.15432791157066	6.46948810703492	5.06665365495668	4.58134213969906	4.72933976120087	4.91584607743666
Picea_mature_1658	7.78975996534635	7.23465886736212	7.01289044916506	8.07261801280209	8.33869905831691	7.38805224789213	4.15432791157066	7.16700131714891	7.25895782947112	7.15648655344629	7.35097135175269	7.21469258562789	7.47607300160396	7.68530187238014	7.50966771239709	8.32174255535604	7.35435855716656	5.60861881423558	7.43853131618635	7.56799867887991	8.59655197569062	8.89748604943221	8.57344228356796
Picea_mature_2867	5.49244850662099	4.85298484044901	5.2037864928555	5.39277681839475	4.93581603755198	4.15432791157066	4.15432791157066	5.13142305837306	5.61063211730674	5.4654426015086	5.44208874196762	5.40903011918878	4.93935511885291	4.92412140505678	4.89097388750017	5.10950079790419	4.97725696382549	4.82649877672664	4.79204786229763	4.80472097802093	5.43931903974193	5.28297613428317	5.57880625909778
Picea_mature_1034	13.3225049278826	13.1716345722996	12.9587306667912	13.2611140104074	13.2898985919956	12.1072796246124	9.75803063116835	12.013949937708	12.0847388649455	12.0950756898465	11.9499743371477	11.939126775884	12.3183204693176	12.2794211287955	11.651946903336	12.8804777434468	11.8201518464134	9.14563151503306	11.8843475453965	11.453772144	12.3263232426763	12.2720646352654	12.5506312478887
Picea_mature_498	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.90639705763099	4.68023343659607	5.59651128252438	5.40644364591781	5.37980071780228	5.78655219305437	5.4674643008506	5.20757875132251	7.67755517394497	6.49671179391085	4.15432791157066	4.60708401400602	5.50448265542046	4.86428507389391	4.58027012794958	4.822038649354
Picea_mature_86	9.0287360490961	8.73682509937202	8.6494647706134	9.09390752021414	8.78721077425303	8.83092978310606	4.15432791157066	6.99048815829739	6.88087480771749	6.24907915065602	6.12350925963925	6.08395687439533	5.28379602616327	5.40408354510365	5.29135199966833	5.48254607411483	5.27253047426754	5.29886915669611	5.76964029486402	5.35608518572476	5.70493393436941	5.56767966517498	6.27059178221765
Picea_mature_487	7.85567319064696	7.42763196397824	7.50418190865054	7.75125518890424	8.01820990960206	8.04305396624592	7.64498339836313	6.34345538244498	6.19271699965101	6.27280005247338	6.30454797086115	6.24503687169704	6.79587348729755	6.6292240565506	6.65892705808739	7.44940349234229	6.48567247532167	8.94109772840139	6.55657651123042	6.3584423758966	6.61564082450336	6.28911634113376	6.7208796832164
Picea_mature_984	6.61733407919336	7.0348962804483	6.62732902728683	7.03144662028101	5.96987008825248	7.21086307263173	4.15432791157066	7.23042338938091	7.82150233074238	7.3464436361865	6.92499455036886	6.83020691270664	6.31444834025582	6.27738447538209	6.00728969151081	5.87102308775176	6.38793972919215	7.16597762544653	6.69025537455691	6.63041948837801	8.53540618487614	7.73742912167648	7.90375662473054
Picea_mature_3424	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.33321833320259	4.15432791157066	4.15432791157066	4.15432791157066	5.63387990448429	5.75412590553259	5.38402124265026
Picea_mature_74	4.84112632752452	5.3424365094136	4.68766110067768	5.17540657312322	5.24679178172193	5.58911217894971	4.15432791157066	4.15432791157066	4.15432791157066	4.44309547205725	4.54560030430067	4.55738716181327	4.15432791157066	4.31666621836877	4.47122071198692	4.43468500118883	4.43194305464247	4.15432791157066	4.79204786229763	4.58994765296258	5.67502819728047	5.29510712969639	5.51409825890611
Picea_mature_1267	4.84112632752452	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.44133932335849	4.52722278622192	4.3902365047434	4.15432791157066	4.43979570900829	4.59686850173534	4.61181307736112	4.54205354489015	4.43468500118883	4.43194305464247	4.82649877672664	5.15094594463372	4.72898384866613	5.2302488516147	5.5301276346558	5.45699435946548
Picea_mature_32	9.00581066588007	8.70030284949213	9.05582784282726	9.44155724020029	10.0687317286228	10.8391791760915	4.15432791157066	7.44709598659102	5.92864399608845	4.59445558695682	4.51169046639161	4.60459908936793	4.35285822452883	4.31666621836877	4.54205354489015	4.71243810429844	4.59227013050017	4.15432791157066	4.15432791157066	4.15432791157066	4.72558194396945	4.64557521900265	4.79627561541765
Picea_mature_2682	4.84112632752452	4.65074203921665	4.68766110067768	5.17540657312322	4.15432791157066	4.15432791157066	4.15432791157066	4.72555905566983	4.61039990967225	4.487583446964	4.68277914263798	4.73977021275493	5.82531511123878	5.20814205231049	5.18537416922983	5.28307892761215	5.56831810705469	4.15432791157066	5.82083784277244	5.82254174842527	4.58134213969906	4.77869351654514	4.47728153429105
Picea_mature_237	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.93581603755198	4.15432791157066	4.15432791157066	4.79196128194944	4.89406523664443	5.17576487515117	5.13589858196486	5.24479075287807	5.37426312944823	5.45864548753743	5.47362494016125	6.07317063783181	5.49570524747683	4.15432791157066	6.4391471299204	5.76321544500728	5.86118273395024	5.79256460918054	5.85586545424183
